ID,wav,words,length
adapt_sample_2097_noisy,../data/adapt/adapt_sample_2097_noisy.wav,تمام هتعدي بقى الشارع ده في السرير اللي هوالبتاع ده أنا عديته لشارع حمرا مش عارف أه المهم خلاص عديته على شمالك أهو تمشي في الشارع ده,20.4
adapt_sample_2098_noisy,../data/adapt/adapt_sample_2098_noisy.wav,جيتلك هتحجز معاك,1.296
adapt_sample_2099_noisy,../data/adapt/adapt_sample_2099_noisy.wav,ما بقا,0.8881875
adapt_sample_2100_noisy,../data/adapt/adapt_sample_2100_noisy.wav,والزباين,0.6530625
adapt_sample_2101_noisy,../data/adapt/adapt_sample_2101_noisy.wav,أنا لو فتاة أحلامك قالتلك مش هرتبط بيك عشان انت سرسجي,2.847375
adapt_sample_2102_noisy,../data/adapt/adapt_sample_2102_noisy.wav,ها زي ما سمعت,1.567375
adapt_sample_2103_noisy,../data/adapt/adapt_sample_2103_noisy.wav,أنت جايب الكلام ده منين,1.33225
adapt_sample_2104_noisy,../data/adapt/adapt_sample_2104_noisy.wav,وهيتقالك في الآخر خالص من صحابك ومن أهلك كلمه واحده بس بتتقالي طول الوقت ياريتنا كنا عملنا زيك,7.08
adapt_sample_2105_noisy,../data/adapt/adapt_sample_2105_noisy.wav,لا أنا أحب أشجع الصناعه المصريه الصراحه,2.638375
adapt_sample_2106_noisy,../data/adapt/adapt_sample_2106_noisy.wav,هتلاقوا جوزه موجود على العمدان هتلاقيه هنا ضيف واحد وأدي عمود تاني وفي وراه عمودين تانيين برضو شايلين جوزه فوق العمود,10.464
adapt_sample_2107_noisy,../data/adapt/adapt_sample_2107_noisy.wav,إيه,0.504
adapt_sample_2108_noisy,../data/adapt/adapt_sample_2108_noisy.wav,لكن بالنسبه لما بيكون معاك إقامه إنت بتتعلم ببلاش المدارس هنا ببلاش و أي حاجه خاصه بالتعليم لحد الثانويه العامه,9.264
adapt_sample_2109_noisy,../data/adapt/adapt_sample_2109_noisy.wav,هات معاك خمسمية جنيه بتاعت أم أحمد,2.664
adapt_sample_2110_noisy,../data/adapt/adapt_sample_2110_noisy.wav,أنا باخد حقي أنا دافع تذكره وغمزهم,3.2914375
adapt_sample_2111_noisy,../data/adapt/adapt_sample_2111_noisy.wav,برضو تبع الهجره بس دي حاجه ودي حاجه تانيه ده حماده وده حماده تاني خالص تمام قولتلكوا على المدرسه قولتلكوا على الحاجات اللي اللي ممكن تنفعك,18.672
adapt_sample_2112_noisy,../data/adapt/adapt_sample_2112_noisy.wav,ألو,1.008
adapt_sample_2113_noisy,../data/adapt/adapt_sample_2113_noisy.wav,إنت مركز مع الماتش ولا مركز مع العيال,3.0563125
adapt_sample_2114_noisy,../data/adapt/adapt_sample_2114_noisy.wav,طب إنت عامل ايه يعني,1.992
adapt_sample_2115_noisy,../data/adapt/adapt_sample_2115_noisy.wav,أنا مش أنا مالي,1.5935
adapt_sample_2116_noisy,../data/adapt/adapt_sample_2116_noisy.wav,إنت مش محتاج حد يساعدك هما هيقولولك على كل حاجه و زي ما قولتلك بيسمعولك كمان في شغلك بيسمعولك في كل حاجه حتى صورت ورقه هبقى أعملهالك الورقه دي وتاخدها من عندهم وتروح المدرسه تتعلم اللغه ببلاش,19.872
adapt_sample_2117_noisy,../data/adapt/adapt_sample_2117_noisy.wav,لو أبيض تبقى صايم أحمد تبقى فاطر,2.533875
adapt_sample_2118_noisy,../data/adapt/adapt_sample_2118_noisy.wav,أه,0.548
adapt_sample_2119_noisy,../data/adapt/adapt_sample_2119_noisy.wav,فالسوق زي ما بقولكوا النهارده هو النهارده مش مش أحسن حاجه لحد دلوقتي,3.936
adapt_sample_2120_noisy,../data/adapt/adapt_sample_2120_noisy.wav,تمام,1.416
adapt_sample_2121_noisy,../data/adapt/adapt_sample_2121_noisy.wav,قسما بالله,1.12325
adapt_sample_2122_noisy,../data/adapt/adapt_sample_2122_noisy.wav,بعد كده,2.016
adapt_sample_2123_noisy,../data/adapt/adapt_sample_2123_noisy.wav,كل عام وانتو طيبين,1.224
adapt_sample_2124_noisy,../data/adapt/adapt_sample_2124_noisy.wav,بحبك يا محمد يا صلاح,3.5788125
adapt_sample_2125_noisy,../data/adapt/adapt_sample_2125_noisy.wav,الحمد لله,0.576
adapt_sample_2126_noisy,../data/adapt/adapt_sample_2126_noisy.wav,كشف الحساب ده مهم جدا على قد ما تقدر لو هتشتري علبة سجاير لو هتشتري علبة سجاير روح اشتريها,8.136
adapt_sample_2127_noisy,../data/adapt/adapt_sample_2127_noisy.wav,إيه دي,0.496
adapt_sample_2128_noisy,../data/adapt/adapt_sample_2128_noisy.wav,بتاع الطوب اللي بيبني بيبني بيتحاسب بالمتر النقاش بيتحاسب بالمتر الكهربائي بيتحاسب بالمرمايه كده بيقولوا مرمايه يعني في مصر بيتحاسب,15.024
adapt_sample_2129_noisy,../data/adapt/adapt_sample_2129_noisy.wav,المراقب,1.32
adapt_sample_2130_noisy,../data/adapt/adapt_sample_2130_noisy.wav,أه والله أنا عندي كافيه من من ساعة المنتخب ما خسر وانا بصراحه ما فيش زباين وما فيش شغل,5.302875
adapt_sample_2131_noisy,../data/adapt/adapt_sample_2131_noisy.wav,أهم حاجه إن إنت تمسكوه إن شاء,1.752
adapt_sample_2132_noisy,../data/adapt/adapt_sample_2132_noisy.wav,خبر اسود,1.632
adapt_sample_2133_noisy,../data/adapt/adapt_sample_2133_noisy.wav,مفكرتش يكون شكلها عامل ازاي,1.64575
adapt_sample_2134_noisy,../data/adapt/adapt_sample_2134_noisy.wav,حلو وبعدها عملت إيه ده كنت انت كده عربية فول واقف بتعمل طبق الفول عربية الفول,7.152
adapt_sample_2135_noisy,../data/adapt/adapt_sample_2135_noisy.wav,الست دي البنت دي جايه فاتحه قلبها أنا بحب الناس اللي بتيجي تفتح قلبها زيها أقسم بالله,4.8065625
adapt_sample_2136_noisy,../data/adapt/adapt_sample_2136_noisy.wav,مع السلامه,1.128
adapt_sample_2137_noisy,../data/adapt/adapt_sample_2137_noisy.wav,فاتورة ميه أو غاز بإسمك باسم أبوك بإسم أمك باسم أختك باسم أي حد و الترجمه الإنجليزي و بعدين,7.848
adapt_sample_2138_noisy,../data/adapt/adapt_sample_2138_noisy.wav,واحد بس كبير يا محمد اهو,1.488
adapt_sample_2139_noisy,../data/adapt/adapt_sample_2139_noisy.wav,أو اسم السفاره,3.336
adapt_sample_2140_noisy,../data/adapt/adapt_sample_2140_noisy.wav,بجيب علب والله بجيب العلبه بتاع السكر بجيبها بتمانيه و بتمانيه و ستين,12.024
adapt_sample_2141_noisy,../data/adapt/adapt_sample_2141_noisy.wav,والله أها,2.28
adapt_sample_2142_noisy,../data/adapt/adapt_sample_2142_noisy.wav,عندك إيه في بلدك هترجعله تاني,3.888
adapt_sample_2143_noisy,../data/adapt/adapt_sample_2143_noisy.wav,بصوا يا جماعه هو عامل نفس نفس الخامه بتاعت دي بس مطحون الوقايه دي ربع وايه دي بسبعه جنيه و نص و الكيس ده بجنيه يعني ده بسبعه جنيه و نص بصوا يا جماعه,11.832
adapt_sample_2144_noisy,../data/adapt/adapt_sample_2144_noisy.wav,بتجيبي دوا بكام,1.248
adapt_sample_2145_noisy,../data/adapt/adapt_sample_2145_noisy.wav,هنا لفتت نظري هنا البطاطس بالبابا غنوج تعالوا اكلمكوا عن البطاطس طيب أنا بحب البطاطس جدا,7.512
adapt_sample_2146_noisy,../data/adapt/adapt_sample_2146_noisy.wav,المنتخب يلعب تحت شعار حبوا بعض,1.8024375
adapt_sample_2147_noisy,../data/adapt/adapt_sample_2147_noisy.wav,اتصوري يا بنت الكلب,1.776
adapt_sample_2148_noisy,../data/adapt/adapt_sample_2148_noisy.wav,يا جماعه متنسوش الاشتراك في القناه و دعمكم الجميل لينا و ألف شكر على الفيديو اللي عدى اللي أخد الترند,6.312
adapt_sample_2149_noisy,../data/adapt/adapt_sample_2149_noisy.wav,وبشكر حضراتكو وأنا فخور النهارده بحضراتكم النهارده,4.049
adapt_sample_2150_noisy,../data/adapt/adapt_sample_2150_noisy.wav,نعمل إيه ليكي بقى,1.176
adapt_sample_2151_noisy,../data/adapt/adapt_sample_2151_noisy.wav,يعني تكون شغاله إيه شكلها عامل إزاي,2.4555
adapt_sample_2152_noisy,../data/adapt/adapt_sample_2152_noisy.wav,اصبر,0.768
adapt_sample_2153_noisy,../data/adapt/adapt_sample_2153_noisy.wav,هيروح على فين,1.12325
adapt_sample_2154_noisy,../data/adapt/adapt_sample_2154_noisy.wav,الراجل عم مجدي,1.7763125
adapt_sample_2155_noisy,../data/adapt/adapt_sample_2155_noisy.wav,أهم حاجه بس إيه إن الكل بقى إيه يستفاد لو هتدفع خمسين يورو خمسين يورو الخمسين يورو دول بيبقوا بيتابعولك الملف بتاعك قانوني لمدة سنه يعني إن شاء الله يكون جالك الميعاد قبلها إن شاء الله,19.608
adapt_sample_2156_noisy,../data/adapt/adapt_sample_2156_noisy.wav,ربنا يبارك,0.984
adapt_sample_2157_noisy,../data/adapt/adapt_sample_2157_noisy.wav,ما شاء الله ده انتي ست اسم حضرتك إيه,2.448
adapt_sample_2158_noisy,../data/adapt/adapt_sample_2158_noisy.wav,أعمارهم قد إيه,1.824
adapt_sample_2159_noisy,../data/adapt/adapt_sample_2159_noisy.wav,بحبك يا أحمد يا رأفت,3.0301875
adapt_sample_2160_noisy,../data/adapt/adapt_sample_2160_noisy.wav,احترام عن احترام يفرق,1.567375
adapt_sample_2161_noisy,../data/adapt/adapt_sample_2161_noisy.wav,تحفه,1.224
adapt_sample_2162_noisy,../data/adapt/adapt_sample_2162_noisy.wav,إن إحنا إن شاء الله نقدر نصطاد الفهم,1.92
adapt_sample_2163_noisy,../data/adapt/adapt_sample_2163_noisy.wav,و إن شاء الله تاني يوم هتلاقي الدنيا مليانه فران ميته لو الفران مزهقاك يلا مع بعضنا بقى كده يلا نبدأ حلقتنا,9.96
adapt_sample_2164_noisy,../data/adapt/adapt_sample_2164_noisy.wav,أه طبعا أقسم بالله,1.306125
adapt_sample_2165_noisy,../data/adapt/adapt_sample_2165_noisy.wav,طب صلي على النبي,0.8620625
adapt_sample_2166_noisy,../data/adapt/adapt_sample_2166_noisy.wav,وخد الفلوس منه روح يودعها في البنك يبقى إنت كده بتعمل إيه بتحرك الحساب في حركه,8.568
adapt_sample_2167_noisy,../data/adapt/adapt_sample_2167_noisy.wav,جبس سكر و أول ما هياكل و هيشبع طبعا هو بيحب السكر و بيحب الجبس جدا يعني السكر مع الجبس,7.848
adapt_sample_2168_noisy,../data/adapt/adapt_sample_2168_noisy.wav,أه والله,0.7314375
adapt_sample_2169_noisy,../data/adapt/adapt_sample_2169_noisy.wav,شتمني,1.248
adapt_sample_2170_noisy,../data/adapt/adapt_sample_2170_noisy.wav,ولو ينفع يا فندم تقولنا إيه رأيك في الحب,3.3175625
adapt_sample_2171_noisy,../data/adapt/adapt_sample_2171_noisy.wav,أه الراجل ده شغال أنا يا جماعه دماغي إتعصرت قسما بالله يعني بقيت أفكر في كل حاجه أنا ما عنديش غير إن أنا أقدم وأضربه,8.688
adapt_sample_2172_noisy,../data/adapt/adapt_sample_2172_noisy.wav,شباك بيتفاوضوا عليه أو بييجوا عليه هتحطوا برضو مش يعني مش هتكون بسيطه متتفرجش عليهم قولناله الإزازه كده شويه كده حلوين,11.304
adapt_sample_2173_noisy,../data/adapt/adapt_sample_2173_noisy.wav,أنا اخترت أحمد حسن جوز زينب,3.813875
adapt_sample_2174_noisy,../data/adapt/adapt_sample_2174_noisy.wav,والحمد لله يعني هقولك على حاجه على العيد النهارده كده كنت انا بحب واحده وتمام وخرجنا,5.8775625
adapt_sample_2175_noisy,../data/adapt/adapt_sample_2175_noisy.wav,قيمة تلاته متر أو اتنين متر عشان ياكل براحته,3.72
adapt_sample_2176_noisy,../data/adapt/adapt_sample_2176_noisy.wav,مش عايز اوديها خارب بيت عمك موسى والله,2.088
adapt_sample_2177_noisy,../data/adapt/adapt_sample_2177_noisy.wav,وهتخلي الطبق بالميه زي ما إنتو شايفين بعيد عن الطبق بالجبس بالسكر بودر,9.432
adapt_sample_2178_noisy,../data/adapt/adapt_sample_2178_noisy.wav,إيه أغرب فتوى أو أكبر هبده سمعتيها في حياتك,3.1346875
adapt_sample_2179_noisy,../data/adapt/adapt_sample_2179_noisy.wav,طيب,6.648
adapt_sample_2180_noisy,../data/adapt/adapt_sample_2180_noisy.wav,بتاع أوراق اللي هو الإكس فيدات طيب موضوع الإتجاهات ده يا جماعه عاوز فيلم لوحده,8.304
adapt_sample_2181_noisy,../data/adapt/adapt_sample_2181_noisy.wav,عشان تاخد الإقامه إن شاء الله لازم يكون معاك الأوراق دي الأوراق دي إيه اللي انا هعرفه واقوله عشان مبحبش افتح الباسبور عقد العمل رقم اتنين,17.568
adapt_sample_2182_noisy,../data/adapt/adapt_sample_2182_noisy.wav,ماشي إكتب كده إيه السيف برتجيز أو سيف البرتغال هيطلعلك اللينك وهيطلعلك الموقع هتخش وهتقدم فيه لو انت لو انت شاطر يعني,10.608
adapt_sample_2183_noisy,../data/adapt/adapt_sample_2183_noisy.wav,طيب نيجي للورقه التانيه,2.76
adapt_sample_2184_noisy,../data/adapt/adapt_sample_2184_noisy.wav,ما فيش يا بابا ما فيش ما فيش ما فيش ما فيش ما فيش و انا ما غشتش و لسه ما عملتش حاجه بجد بيستهبلوا يعني مش عارفه أعمل إيه,6.24
adapt_sample_2185_noisy,../data/adapt/adapt_sample_2185_noisy.wav,شوفت بقى خلاص مادام مش عارفني خلاص ده إحنا كده في الأمان,4.989375
adapt_sample_2186_noisy,../data/adapt/adapt_sample_2186_noisy.wav,نوركم في كل حاجه إحنا بنعملها كل كبيره وصغيره,3.0
adapt_sample_2187_noisy,../data/adapt/adapt_sample_2187_noisy.wav,غزل أه,1.515125
adapt_sample_2188_noisy,../data/adapt/adapt_sample_2188_noisy.wav,ياع,0.8620625
adapt_sample_2189_noisy,../data/adapt/adapt_sample_2189_noisy.wav,يعني إنت لو بصيت على شكل السوق أولا عشان السوق فاضي من الهوا يعني,7.176
adapt_sample_2190_noisy,../data/adapt/adapt_sample_2190_noisy.wav,بجد والله,3.0824375
adapt_sample_2191_noisy,../data/adapt/adapt_sample_2191_noisy.wav,يلا يا جماعه,1.008
adapt_sample_2192_noisy,../data/adapt/adapt_sample_2192_noisy.wav,أول طريقه معانا يا جماعه إن شاء الله هنجيب كيلو سكر يا جماعه سكر بودر هنجيب كيلو سكر بودر بقى أي نوع المهم يكون سكر بودر يبقى هنجيب كيلو سكر معانا وهنجيب معانا طبق,17.328
adapt_sample_2193_noisy,../data/adapt/adapt_sample_2193_noisy.wav,مادام ما فيش هواه أعرف إن التداول النهارده حركته هتكون ضعيفه تمام طيب اللي يزيد بقى على ده كمان إيه الجو النهارده زي ما انتو شايفين كده الجو النهارده مش حلو خالص,12.0
