audio,transcript
test_sample_3329_noisy,دي بتتعب ممكن يكون يعني البولت الحاجات اللي هي ممكن جديده
test_sample_3330_noisy,ده ميعكش معانا تاني بقى
test_sample_3331_noisy,أسيوط الوايلي
test_sample_3332_noisy,عندي بيوت بإذن الله بإذن الله بإذن الله ببرره هو مش <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3333_noisy,<fil> إحنا في رمضان زعر خير لبركه وشعر كان كله
test_sample_3335_noisy,إن أنا مذيعت على رأس عملي
test_sample_3336_noisy,لأ البوبجه ثانيه
test_sample_3337_noisy,ده بقى بدق إيه ده دهبقى صنفيه في تفاصيل فهو باقي داخل الأصل ده كان صورة الدمن ده ما كانش لسه فيه أسئلة بالكهربا يعني كتير في الوقت ده ده كان يعني حديث المدينه كمان في الأزهر
test_sample_3338_noisy,
test_sample_3339_noisy,الحمد لله نازل نازلنا نازل نازل نازل نازل النائ
test_sample_3340_noisy,إتجوز تعليق
test_sample_3341_noisy,أنا واظن يعني أنا قعدت مع صحابي اللايه العادي بس هو أصحابي اللايه العادي بس هو أصحابي اللايه العادي بس هو أصحابي اللايه العادي بس هو أصحابي اللايه العادي بس هو أصحابي اللايه العادي بس هو
test_sample_3342_noisy,وعايزين نغير اسمه إيدي الحب ده من البنات إيه اللي حاجه تانيه هنسميه ولا نون عليه إيه
test_sample_3343_noisy,كمان والسكه معندهاش مانع
test_sample_3344_noisy,و الله ده
test_sample_3345_noisy,فا في في في بيطلبوا هناعمال بناء إن إنت تكتبلي يعني تبقى بمنا أو كده أو إنت تبقى صناعيه تعرفت إبنه أو في بيتله
test_sample_3346_noisy,عشان مشاهدين يعرفوا المستوى الدم كان كان كل واحد عنده
test_sample_3347_noisy,الحته ربنا الفيدينا الفيدينا الحسين ربنا سبحانه وتعالى
test_sample_3348_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fi
test_sample_3350_noisy,أه
test_sample_3351_noisy,المستوق ده
test_sample_3352_noisy,هو الصديق الوفي
test_sample_3353_noisy,<fil> <fil> <fil> <fil> <fil> <fil> 
test_sample_3354_noisy,أه أه أه أه أه أه أه أه أه أه أه أه أه أه أه أه أه
test_sample_3355_noisy,و لا وعظه و لا وعظه
test_sample_3356_noisy,
test_sample_3357_noisy,<fil> <fil> <fil> <fil> <
test_sample_3358_noisy,في حماية
test_sample_3359_noisy,إمتى بقى
test_sample_3360_noisy,عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الص
test_sample_3361_noisy,هي بابا بقى مليانه
test_sample_3362_noisy,أنا عندي خمستاشر شركات خمستاشر شركات خمستاشر شركات خمستاشر شركات خمستاشر شركات خمستاشر
test_sample_3363_noisy,مش رفعت البرقه أه أشخاص البر عنه أه إبراهيم إبراهي
test_sample_3365_noisy,<fil> <fil>
test_sample_3366_noisy,و الله لا لا لا لا لا لا لا لا لا لا لا لا لا
test_sample_3367_noisy,جمهور
test_sample_3368_noisy,إيه صناعيه العامه
test_sample_3369_noisy,مشي بيه
test_sample_3370_noisy,وإيه سان النقابه الصغيره كتير جدا يعني و أضطر إنت هتجيب كيس خليك معاه أركز معاه في حته جاري هتجيب كيسان سفين كده وهتسكه دي الفتاحه ديت
test_sample_3371_noisy,الدكاتره بيك
test_sample_3372_noisy,هو على الأرض دي يبدل يلا بينا بي بي بي بي بي بي بي بي
test_sample_3373_noisy,طب يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بينا يلا بي
test_sample_3374_noisy,دي نعمل إيه بقى ده بقى لما جالي يا جماعه أستعافوا لما أقولكوا إن جابوا من المجالات صدقوني مع النشويات هتلاقيه مع الأسماء
test_sample_3375_noisy,بسرع على رأس وقت ما عارف بنيه
test_sample_3376_noisy,ولا ده اللي عزه
test_sample_3377_noisy,وقتها هنا إيه مفتريه إيه في المكادأه
test_sample_3378_noisy,على الله ما هو نصح أعمل إيه عن كاتشه من الإتنين دول يا إما تشتغل فترة من سنه سنتين تجمع فلوس حطات البنك وتيجي هنا مثلا أسوان هي تدرس على حسابك
test_sample_3380_noisy,وتراتي صفحه تانيه لأ غلط إنت تكون حزب و إنت متجهادله العصمه حلوه دي المعتبارها وهتدراني إن شاء الله
test_sample_3381_noisy,وروحت على حجره ورايحه هو المكان ده بقولك المكتبه دي في ناس ده في ناس أكثر ربنا وفي ناس تقدمك لكن اللاعب بس في ناس
test_sample_3382_noisy,عشره
test_sample_3383_noisy,نا يافنكشنطن
test_sample_3384_noisy,و لازم تشترك دخلو عليكو
test_sample_3385_noisy,إنك إنت اللي مش مع
test_sample_3386_noisy,<fil> <fil> <fil> طب كله
test_sample_3387_noisy,و بعدين موافقته وعبانه بطريقته وعبانه بطريقت
test_sample_3388_noisy,ها يلا يلا يلا يلا يلا يلا يلا يلا يلا يلا يلا يلا يلا يلا يلا ي
test_sample_3389_noisy,بالليل إيه
test_sample_3390_noisy,لمدرسة لغه بتتعلم اللغه ببلاكش سواء كنت عاوز تعلم اللغه البرتغالع اللغه الإنجليزيه أوعايز تعلمها باللغه العربيه و بعدك مدرسه تديك ورقه
test_sample_3391_noisy,و لا باشا عن ياخد
test_sample_3392_noisy,أر نقدر الشيشه عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والس
test_sample_3393_noisy,منتخب بتاع النهارده ده و أنا أجيبلها هنجيبلها أنا هجيبها هنجيبلها هنجيبلها هنجيبلها هنجيبلها هنجيبلها هنجيبلها هنجيبلها هنجيبلها هنجيبل
test_sample_3395_noisy,دور الأول عباره عن إيه عباره عن أربعه جرفلون كل غرفه منهم ليها حمنها و كذلك الداخل الهرم هتلاقي كتير لو حابب ساديه بتقولك معلومات أكتر عن المكان المشاكل
test_sample_3396_noisy,معاها
test_sample_3397_noisy,وعارفين تليفونات تليف
test_sample_3398_noisy,أنا أربيه لوحدي بإذن الله سبحانه و تعالى الواحدي بإذن الله عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسل
test_sample_3399_noisy,بيقال إن دي كانت صالة التعاون هنا المكان اللي كانوا بياكلوا فيها هتلحظه بقى إن لغاية دلوقتي ما أشوف ناس قضعت أساس واحده ما فيش أي حاجه خالص داخل القصر و ده لأن القصر في الخمسينيات تنبيع و في مزاد على إني بكل محتوياته طب مفضلش في أي حاجه و أصابه إهمال الشديد من بعد كده لأن كان هدرومي كان شفي حد خالص بيعيش فيه فكل الجدران و الجماهيري اللي إنتو شايفينه ده رفعت عمل من جديد في أعمال الترميمات
test_sample_3400_noisy,
test_sample_3401_noisy,زي الفلسطينيين
test_sample_3402_noisy,لأ خالص
test_sample_3403_noisy,هو مبترحلوش بالماتره إتراحله يعني ممكن لو إنت في مكان بتركب المتر وعجب تركب باص يعني هو في قطر يعني في مناطق هنا يا جماعه بتركبلها المتروه و في مناطق المتره بيروحلها
test_sample_3404_noisy,ميعمهاصاصاصاصاصاصاص
test_sample_3405_noisy,إزاي يعني شويه إيه فطبعا يعني
test_sample_3406_noisy,المايلي
test_sample_3407_noisy,عن الرساله بس اللي انت حقنه خلاص مع الدكتور وهي والدنيا لسه عشان أنا دخلت مع الدكتور
test_sample_3408_noisy,الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام
test_sample_3410_noisy,و أنا ب أنا
test_sample_3411_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3412_noisy,شهيد
test_sample_3413_noisy,فقولتله يقعد أقوله أنا في الورق يعني
test_sample_3414_noisy,اللي هو بيدي فعلا ضروري فإحنا لازم تلت على دراني مش هجيلك نقعد من غير ما نكون إنت متفتحش ده
test_sample_3415_noisy,يعني إنت حتى لو جي جمال وم عكش ورق
test_sample_3416_noisy,<fil>
test_sample_3417_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3418_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <
test_sample_3419_noisy,شغلي حد الوقت من أقل الأيام الحديث
test_sample_3420_noisy,يعني محتاجه محتاج تفاصيل كل حاجه محترمه أوي كده إن أنا مش عاوز أدور عليه ما هو أنا كنت عاوز أرد على أسئله
test_sample_3421_noisy,<fil> <fil> <fil> <fil> <fil> <fil
test_sample_3422_noisy,ايوه
test_sample_3423_noisy,عشان كنت بخطئ في البطاطس الموسم تتعالوا نروحلها
test_sample_3425_noisy,الحكايه
test_sample_3426_noisy,لكن في ناس بتشتغل ممعاهاش و الإنجليزي و لا برتغاني و لكن بيشتغلوا الرسول هجيلك هجيلك يعني و لكن بيكون سعد يعني عشانما مساهلش الأمر على إيدي
