audio,transcript
test_sample_3387_noisy,معدنه في أفريقيا يعني معدنه في أفريقيا معدنه أفريقيا وأفريق
test_sample_3388_noisy,<fil> <fil> <fil> <fil> <fil> <f
test_sample_3389_noisy,مبارك إيه
test_sample_3390_noisy,لمدرسة اللغه بتتعلم اللغه ببلاش سواء اللغه الإنجليزيه أو عايز تتعلمها باللغه العربيه وبعد مدرسه بتديك ورقه
test_sample_3391_noisy,و لا باشا عن ياخد
test_sample_3392_noisy,أنا مقدرش أشرف
test_sample_3393_noisy,من الأكل بتاع النهارده ده و أنا أجبلهم عنهم
test_sample_3395_noisy,دور الأول عباره عن إيه عباره عن إيه
test_sample_3396_noisy,وعارف
test_sample_3397_noisy,الفلسطينيين مش عارفين يناير
test_sample_3398_noisy,أنا هربيه لوحدي بيه <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil
test_sample_3399_noisy,بيقال إن دي كانت صالة الطعام هنا المكان اللي كانوا بياكلوا فيهم هتلاحظوا بقى إن لغاية دلوقتي ما أشوف ناس قطعت أساس واحده ما فيش أي حاجه خالص داخل الأصل و ده لأن القصر في الخمسينات تم بيع وفي المزارع ده عالمي بكل محتوياته فمفضلش في أي حاجه و أصابوا إهمال شديد من بعد كده لأن كمها دروي مكنش في حد خالص بيعيش فيه فكل الجدران والجمال اللي إنتو شايفينه ده شبهة عمل من جديد في أعمال الترميمات
test_sample_3400_noisy,
test_sample_3401_noisy,سيف رافضه
test_sample_3402_noisy,لا خالص
test_sample_3403_noisy,هو مبيترحلوش بالماتره إتراحله يعني ممكن لو إنت في مكان بتركب الماده و ع جاب تركباسه يعني هو في قطر يعني في مناطق هنا يا جماعه بتركب لها المتر و في مناطق المتر هو بيروح لها أشهر كان لها باظ و في مناطق بتركب لها القطر
test_sample_3404_noisy,معماارااااااماااااااا
test_sample_3405_noisy,إزاي يعني مش فاهمه إيه فاتن حمامه يعني
test_sample_3406_noisy,الوايلي
test_sample_3407_noisy,أنا لسه بخ بس اللي أنتي حامل خناقات مع الدكتور بقى يودوني لنفسه عشان أنا هخليكي مع الدكتور
test_sample_3408_noisy,على السلام عليكم و رحمة الله عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسلام
test_sample_3410_noisy,أنا بدأت
test_sample_3411_noisy,دي حاجات بتاعت ألبان تقليدي
test_sample_3412_noisy,شعري
test_sample_3413_noisy,بس هتقوله إيه هتقوله أنا في الورقه يعني
test_sample_3414_noisy,اللي هو بيدافع عنه ضرايب ما أنا لازم تدفع ضرايب مش هيجيلك موعد من غير ما أكون إنت مدفعش ضرايب لو في حياتك مش هاجيلك ورقه <fil>
test_sample_3415_noisy,يعني إنت حتى لو جاي <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3416_noisy,قولتله يا أستاذ هاجي
test_sample_3417_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3418_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> اللي هو
test_sample_3419_noisy,بسول لحد دلوقتي من أقل أيمن حد
test_sample_3420_noisy,يعني محتاجه محتاجه تفاصيل كل حاجه محتاجه تفصيل ولكن أنا مش عايز أطول عليه ما أنا كنت عايز أرد على أسئله
test_sample_3421_noisy,منتظره صغيره خناقه في معايا
test_sample_3422_noisy,<fil>
test_sample_3423_noisy,عشان كنت بفكر في البطاطس و المحكمه تعالوا نروحلها
test_sample_3425_noisy,<fil>
test_sample_3426_noisy,لكن في ناس بتشتغل من معهاش و لا الإنجليزي و لا
test_sample_3427_noisy,الأرض أقوله لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا
test_sample_3428_noisy,اللي تقدر تقدم فيه الأوراق ويقدر يساعدوه ويعملوه بحاجات كتير
test_sample_3429_noisy,و و طالع إن شاء الله من فرنسا على البرتغال وهيكون معايا صديقي معايا جنسيه فرنسيه و هو حاجه بيفتح مطعم في البرتمان
test_sample_3430_noisy,هو مفيش حاجه اسمها برضو في المعده هو بيكون جاله يعني بكتير أوي فارس
test_sample_3431_noisy,بصي أخش على المستوى بتاعك إيه كله هابي هابي هابي هابي هابي هابي هابي هابي هابي هابي هابي هابي
test_sample_3432_noisy,<fil> رات <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3433_noisy,عشره جنيه
test_sample_3434_noisy,معاه بتذيعين
test_sample_3435_noisy,وارد إن إنت بعد كده بتشوف بقى شغله بتاخد عقد عمل جديد لو جالك في الفتره دي اليوم ألف عقد عمل واشتغلت في مليون شركه مفيش مشكله خد معاك اخر عقد عمل اللي هو العقد الحقيقي اللي إنت شغال دي في الوقت الحالي
test_sample_3436_noisy,<fil> <fil> <fil> <fil> 
test_sample_3437_noisy,هتدعمه على النت يكلمني
test_sample_3438_noisy,بيقطع ضهري
test_sample_3440_noisy,لازم نعدي على ست شهور قاله أنا لازم أفضل قاعد ست شهور عشان خاطري أعرفه لأ
test_sample_3441_noisy,حتة إنه يفتح مطعم إنت نفسك كده تفتح طبعا
test_sample_3442_noisy,يا نهار أزرق على الطريق ده إنت لحاجه علينا مصر كلهاها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها ها
test_sample_3443_noisy,حضرتك من كان أو كان على حاجه
test_sample_3444_noisy,ربنا يسمعني على الفيديو
test_sample_3445_noisy,إيه
test_sample_3446_noisy,هزلها بقى الغزاله
test_sample_3447_noisy,في ناس ممكن تطلبك
test_sample_3448_noisy,ما أنا باكل أنا باكل باقي م أنا بايظه مرض الاشت
test_sample_3449_noisy,وبوعي الأكل مش شرط يكون سمك يا سليم ده هو الأكل بتاع
test_sample_3450_noisy,مش دم
test_sample_3451_noisy,يا أشكرك يا ريسك
test_sample_3452_noisy,بنفس الفكره في مصر القديمه بس ضحيه البط أنا صعبان عليا
test_sample_3453_noisy,بلاش أه في الإستوديو لينا في الشهره حبيبه عايز إيه يا ترى
test_sample_3455_noisy,ماشي إحنا جبنا السمك الضريبي بقى يا جماعه لو إنت عايز تقعد تقول الحمام يا سيدي هنحط إن شاء الله يعني عادي
test_sample_3456_noisy,يا رب تخليك متخلفش منك يا زاري
test_sample_3457_noisy,بتعمل اليوم إيه
test_sample_3458_noisy,طيب أنا حاليا دلوقتي وصلت إيه الجيش دي محطه في ضهري في ضهري
test_sample_3459_noisy,عشان إحنا أصلا بنتكلم عن الكوره
test_sample_3460_noisy,كل ما أحشه وحشه وحشه وحشه
test_sample_3461_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3462_noisy,أنا عارفهصاب
test_sample_3463_noisy,مش هييجي يفطر قدامك قدام الزحمه دي كلها يعني خدنا حته حته كده كله و لكن في
test_sample_3464_noisy,كمع لا لا لا لا لا لا لا
test_sample_3465_noisy,جمال جوانب
test_sample_3466_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3467_noisy,<fil>
test_sample_3468_noisy,دي شويه
test_sample_3470_noisy,ده فول بالبيضه أنا مثلا دلوقتي بالمناسبه يعني أو علان كبير غير طعم يعني كواليتي وبتعمي بموضوع رساله كبيره يعني أنا
test_sample_3471_noisy,إنت بتعمل بس التعبير الصدمه صح أه طب إعملي واحده كده
test_sample_3472_noisy,علشان خاطري إبتدت أنا عايز يكدسني ورمش بتاعك
test_sample_3473_noisy,أنا عايزه أقولك إن أنا عايزه
test_sample_3474_noisy,شكرا يا يومين
test_sample_3475_noisy,كده عشان أنا بتصور وحشه من الناس
test_sample_3476_noisy,إنت زمان كنا بنصوت في المستوى المستوى
test_sample_3477_noisy,قالكوا الزجاج إيجابيه في الزجاجه في الزج
test_sample_3478_noisy,هل بيقرا الايه و اللوا و اللوا و اللوا و اللوا
test_sample_3479_noisy,طب قولي إيه الحياه بقى يا عم بدل دي إيه اللي تخليك حد يجيلك ياكل فوق من اخر الدنيا
test_sample_3480_noisy,وجورهم إيه و الدنيا معاهم إيه مش شغال في شغله لأ أو اللي هو هل في شغله لأ و لازم نوجه ولا لأ و المرتبات عايزين يعرفوها بشكل عام يعني دي الأسئله اللي بتسألك إيه في الفيديو اللي فاتت فأنا هيجاوب على لعب الفيديو ده لو إنت مهتم استناني بعد الفاصل
test_sample_3481_noisy,لأبلكيشن بسم الله الرحمن الرحيم بسم الله الرحمن الرحيم بسم الله الرحمن الرحيم بسم الله
test_sample_3482_noisy,و الجبهه التانيه في رحله هنا برضو في رحله هنا برضو في روحنا هنا برضو برضه برضه
test_sample_3483_noisy,هوج اسمه إيه
test_sample_3485_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <
test_sample_3486_noisy,ما ينفعش تنزل بالمتأخر لازم تكون معاها معرفش إيه
test_sample_3487_noisy,من بابهم
test_sample_3488_noisy,فمشتغلتنيش رفاعي أنا مش شايف نفسك ثانيه
test_sample_3489_noisy,بس فأنا دلوقتي أنا <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3490_noisy,فالأنعي أو المعايير أوراي أو أو القمح
test_sample_3491_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3492_noisy,جوا استوديو بعد كده برضو جاب من ليها ولا تدودك بعد كده اتجوزت عني مخلفش منيها سابها
test_sample_3493_noisy,شويه أهى أهو أهو أهو أهو أهو أهو أهو أه
test_sample_3494_noisy,إيه ده
test_sample_3495_noisy,أهو
test_sample_3496_noisy,مع السفر
test_sample_3497_noisy,لا تصورك
test_sample_3498_noisy,اتحملت مسؤولية إيه
test_sample_3289_noisy,إنجليزي فرنسا و إزازة إيطالي الروسي
test_sample_3304_noisy,ميه ضابه
test_sample_3319_noisy,البطل في البطل في البطل في البط
test_sample_3334_noisy,عمرها ما هادي حاجه ضخمه
test_sample_3349_noisy,لا نيجي في المطبخ بقى نيجي في المطبخ أنا نيجي في المطبخ أنا نيجي في الم
test_sample_3364_noisy,هو البنتوزر
test_sample_3379_noisy,نقطة ما طلبت معايا إخوان كبير
test_sample_3394_noisy,ما هو أنا اتكلمتي كده
